review_id,product_id,customer_id,order_id,rating,review_text,review_date,is_verified_purchase,helpful_votes
1411,299,326,50716,5,"Чудовий товар, рекомендую!",2023-03-24,True,47
1412,37,8534,54570,4,"Якість відмінна, дякую",2024-10-27,False,38
1413,445,3996,38946,4,Дуже задоволений покупкою,2023-06-24,True,46
1414,366,10049,32658,4,"Все чудово, швидка доставка",2024-08-10,True,29
1415,481,10094,78591,5,"Все чудово, швидка доставка",2022-11-21,True,42
1416,282,5754,58022,4,"Якість відмінна, дякую",2024-03-04,True,43
1417,330,4605,70304,2,Не відповідає опису,2022-10-25,True,27
1418,14,13219,78697,4,"Все чудово, швидка доставка",2022-06-30,True,29
1419,461,896,68176,5,"Все чудово, швидка доставка",2023-06-06,True,11
1420,261,3284,44249,2,Не відповідає опису,2023-09-12,True,16
1421,31,14276,24726,2,Очікував кращого,2022-08-28,True,1
1422,89,8202,65758,5,"Чудовий товар, рекомендую!",2024-09-07,True,16
1423,20,3766,47641,5,"Все як на фото, супер!",2022-02-25,True,25
1424,36,765,2312,5,"Все чудово, швидка доставка",2023-02-02,True,22
1425,190,13895,66219,4,"Все чудово, швидка доставка",2022-10-22,True,30
1426,434,3179,33680,4,"Все як на фото, супер!",2022-08-20,True,6
1427,78,1595,56849,4,"Якість відмінна, дякую",2024-05-15,True,50
1428,463,1846,41511,5,"Якість відмінна, дякую",2022-10-02,True,30
1429,37,2725,67645,5,"Чудовий товар, рекомендую!",2024-10-14,True,2
1430,330,12937,78382,5,"Якість відмінна, дякую",2022-10-18,True,10
1431,90,2996,50499,4,"Якість відмінна, дякую",2024-02-10,True,34
1432,193,6659,51658,5,"Чудовий товар, рекомендую!",2024-04-22,False,49
1433,65,9606,58211,4,"Все як на фото, супер!",2022-03-22,True,26
1434,235,6146,11786,4,"Все чудово, швидка доставка",2023-06-15,True,14
1435,355,5955,66868,2,Є нарікання,2023-10-08,True,50
1436,23,804,68916,3,Є нарікання,2024-12-25,True,50
1437,278,2251,48970,5,"Якість відмінна, дякую",2022-04-15,True,2
1438,494,14455,68447,5,"Чудовий товар, рекомендую!",2024-02-15,True,10
1439,367,11243,55775,2,Довго йшла доставка,2023-10-14,True,6
1440,171,11821,30003,4,Дуже задоволений покупкою,2022-11-28,True,34
1441,122,7715,50535,2,Не відповідає опису,2023-08-10,True,32
1442,119,2561,1195,5,Дуже задоволений покупкою,2022-07-16,True,33
1443,71,12289,51460,1,Довго йшла доставка,2023-12-28,True,33
1444,470,5131,33163,2,Якість не дуже,2022-12-20,True,46
1445,41,2931,47083,3,Довго йшла доставка,2023-06-22,True,16
1446,419,14768,17230,4,"Чудовий товар, рекомендую!",2022-05-23,True,36
1447,29,9268,5674,5,"Чудовий товар, рекомендую!",2024-02-27,True,39
1448,307,13225,34770,3,Очікував кращого,2024-08-07,True,2
1449,123,13120,2391,4,"Чудовий товар, рекомендую!",2022-03-23,False,39
1450,112,3325,63194,2,Довго йшла доставка,2022-01-05,True,10
1451,277,4527,28834,4,"Все як на фото, супер!",2022-12-11,True,35
1452,494,329,73863,2,Довго йшла доставка,2024-07-18,True,22
1453,310,3355,8954,4,"Все як на фото, супер!",2023-10-18,True,47
1454,246,2520,1973,5,"Чудовий товар, рекомендую!",2022-10-29,True,18
1455,183,2503,61564,5,"Все як на фото, супер!",2023-07-12,True,44
1456,73,13560,3689,5,Дуже задоволений покупкою,2024-10-07,True,33
1457,194,13473,47736,3,Якість не дуже,2024-09-16,True,19
1458,267,2679,9710,5,"Якість відмінна, дякую",2024-07-14,False,10
1459,171,13029,28077,4,"Все як на фото, супер!",2024-12-03,True,16
1460,442,2304,32250,5,"Якість відмінна, дякую",2023-12-25,True,40
1461,167,9174,2460,5,"Все чудово, швидка доставка",2024-06-09,True,11
1462,330,5224,70601,4,"Якість відмінна, дякую",2022-06-27,True,27
1463,103,2130,30311,5,Дуже задоволений покупкою,2022-12-25,True,19
1464,398,5485,55884,4,Дуже задоволений покупкою,2024-09-28,True,10
1465,161,10518,29662,5,"Чудовий товар, рекомендую!",2023-01-23,True,15
1466,216,7169,39348,4,"Все як на фото, супер!",2024-11-19,True,5
1467,263,2325,79998,5,Дуже задоволений покупкою,2024-10-09,True,12
1468,230,748,48146,4,"Все чудово, швидка доставка",2023-05-02,True,44
1469,40,11403,54404,4,Дуже задоволений покупкою,2022-01-03,True,37
1470,40,14978,79927,4,Дуже задоволений покупкою,2022-04-17,True,6
1471,358,857,78653,4,"Все чудово, швидка доставка",2023-11-18,True,27
1472,202,11919,24497,4,Дуже задоволений покупкою,2024-01-19,True,44
1473,101,7985,32066,4,"Все як на фото, супер!",2023-02-27,True,27
1474,472,9088,31193,5,Дуже задоволений покупкою,2022-05-28,True,14
1475,418,7573,31792,4,"Все як на фото, супер!",2024-06-10,True,41
1476,499,8771,73270,4,Дуже задоволений покупкою,2023-04-07,True,48
1477,490,8282,5667,5,"Чудовий товар, рекомендую!",2022-11-21,False,24
1478,468,6063,57674,4,"Все чудово, швидка доставка",2022-01-17,False,34
1479,50,12276,56181,5,Дуже задоволений покупкою,2024-09-06,True,13
1480,460,13514,11955,3,Є нарікання,2022-06-20,True,30
1481,456,4234,30227,5,Дуже задоволений покупкою,2022-08-08,True,7
1482,363,1494,48717,3,Очікував кращого,2022-08-30,True,48
1483,190,5421,69157,5,"Якість відмінна, дякую",2024-01-01,True,13
1484,39,10534,23664,5,"Якість відмінна, дякую",2023-11-24,True,6
1485,280,4089,8692,1,Якість не дуже,2022-08-21,True,1
1486,271,12007,51875,2,Очікував кращого,2022-01-22,True,18
1487,320,7785,38132,4,"Чудовий товар, рекомендую!",2022-03-30,True,35
1488,332,2446,63903,5,"Чудовий товар, рекомендую!",2022-06-26,True,5
1489,415,11784,68231,4,"Якість відмінна, дякую",2024-01-17,True,10
1490,350,14823,5705,4,"Все як на фото, супер!",2023-01-04,True,46
1491,495,7992,57297,4,"Якість відмінна, дякую",2023-11-09,True,3
1492,160,13091,56799,4,"Все чудово, швидка доставка",2024-04-05,True,2
1493,68,6031,25426,4,"Чудовий товар, рекомендую!",2024-12-27,True,22
1494,350,5893,38647,4,Дуже задоволений покупкою,2023-10-18,False,27
1495,111,9990,74033,4,"Якість відмінна, дякую",2022-07-26,True,3
1496,213,2969,45396,4,"Все як на фото, супер!",2024-05-08,True,1
1497,382,13395,25448,3,Очікував кращого,2024-06-17,True,46
1498,102,9907,72775,5,"Все як на фото, супер!",2022-06-09,True,21
1499,487,13750,41829,3,Якість не дуже,2024-06-02,True,42
1500,408,14358,58775,5,Дуже задоволений покупкою,2023-03-19,True,36
1501,179,9575,61663,5,"Все як на фото, супер!",2023-03-16,True,15
1502,26,6028,12940,2,Довго йшла доставка,2024-10-14,True,20
1503,93,4396,56904,5,"Все як на фото, супер!",2023-03-14,False,9
1504,358,12475,35204,4,Дуже задоволений покупкою,2022-09-07,True,2
1505,68,11148,14062,5,"Все як на фото, супер!",2022-03-01,True,2
1506,450,13434,18078,5,Дуже задоволений покупкою,2022-07-02,True,39
1507,224,11398,20527,4,"Все як на фото, супер!",2024-03-03,True,16
1508,75,3372,17576,3,Є нарікання,2023-06-09,True,33
1509,120,5763,52966,5,"Чудовий товар, рекомендую!",2024-03-18,True,44
1510,368,1901,43857,4,Дуже задоволений покупкою,2022-05-30,True,17
1511,145,9821,4361,4,"Все як на фото, супер!",2024-06-07,True,9
1512,436,3895,31697,4,"Все як на фото, супер!",2022-09-28,True,9
1513,168,9210,54612,5,Дуже задоволений покупкою,2024-03-22,True,33
1514,453,9265,42068,3,Очікував кращого,2023-09-28,True,25
1515,285,3951,79550,3,Не відповідає опису,2024-03-04,True,17
1516,85,8066,79688,5,"Все чудово, швидка доставка",2024-02-23,True,50
1517,384,55,5285,4,"Чудовий товар, рекомендую!",2022-02-13,True,44
1518,286,6356,56072,5,"Все чудово, швидка доставка",2024-01-15,True,35
1519,407,3529,104,5,"Все чудово, швидка доставка",2024-01-30,False,47
1520,279,9515,57344,5,"Все чудово, швидка доставка",2024-08-31,True,28
1521,409,14656,43797,5,"Все чудово, швидка доставка",2024-07-07,False,25
1522,431,13390,75075,4,Дуже задоволений покупкою,2023-05-15,False,39
1523,35,13071,2870,5,"Все чудово, швидка доставка",2024-03-30,True,45
1524,300,5127,60166,4,"Все чудово, швидка доставка",2024-09-04,True,46
1525,387,6589,23197,4,"Чудовий товар, рекомендую!",2023-01-18,True,12
1526,492,8654,17475,3,Є нарікання,2024-05-20,False,21
1527,374,13192,16944,5,"Все як на фото, супер!",2022-05-09,True,15
1528,188,7415,78899,4,"Все чудово, швидка доставка",2023-07-24,True,30
1529,31,8775,55343,4,"Все як на фото, супер!",2024-08-02,True,41
1530,318,11541,68008,4,Дуже задоволений покупкою,2024-10-08,True,18
1531,395,10994,51251,4,"Все як на фото, супер!",2024-02-04,True,40
1532,94,11753,56903,4,"Чудовий товар, рекомендую!",2023-08-17,True,39
1533,313,12078,33762,5,"Все чудово, швидка доставка",2024-03-04,True,37
1534,24,2650,28629,4,"Все чудово, швидка доставка",2023-01-30,False,44
1535,31,11666,45467,4,"Все чудово, швидка доставка",2023-07-08,True,32
1536,100,13339,29892,4,"Все як на фото, супер!",2024-04-07,True,49
1537,14,3837,71172,3,Якість не дуже,2024-09-18,True,43
1538,287,3870,78377,5,Дуже задоволений покупкою,2022-02-11,True,26
1539,138,8500,58281,4,Дуже задоволений покупкою,2023-10-19,True,31
1540,464,7472,16819,3,Є нарікання,2024-12-14,False,13
1541,301,7807,27050,4,"Все чудово, швидка доставка",2024-01-13,True,43
1542,452,3773,783,5,"Все чудово, швидка доставка",2022-03-20,True,13
1543,406,8294,58453,4,Дуже задоволений покупкою,2023-03-30,True,15
1544,490,9926,52429,5,Дуже задоволений покупкою,2023-04-14,True,23
1545,94,12731,52767,4,"Все як на фото, супер!",2022-02-05,True,30
1546,74,6749,29178,4,"Чудовий товар, рекомендую!",2022-01-13,True,4
1547,404,7647,29017,2,Очікував кращого,2022-07-31,True,17
1548,402,12830,72156,5,"Все чудово, швидка доставка",2023-08-02,True,41
1549,177,12711,328,4,"Якість відмінна, дякую",2022-10-07,True,23
1550,372,11599,20017,4,"Якість відмінна, дякую",2022-08-09,True,4
1551,392,13523,19015,4,"Якість відмінна, дякую",2024-11-18,True,38
1552,214,14695,15334,5,Дуже задоволений покупкою,2023-06-02,True,18
1553,422,10022,71000,4,Дуже задоволений покупкою,2022-05-20,True,10
1554,327,4993,34894,4,Дуже задоволений покупкою,2022-07-26,True,32
1555,364,4348,62209,5,Дуже задоволений покупкою,2024-04-21,False,11
1556,144,8697,58926,4,"Все як на фото, супер!",2022-07-29,True,37
1557,26,5245,21312,5,"Якість відмінна, дякую",2023-08-29,True,27
1558,104,1568,7367,3,Якість не дуже,2023-05-22,True,33
1559,119,4701,46487,4,"Якість відмінна, дякую",2024-12-15,True,47
1560,214,1834,53340,3,Є нарікання,2022-04-06,True,7
1561,392,3732,76441,3,Якість не дуже,2023-01-02,False,44
1562,288,607,27945,1,Очікував кращого,2024-04-22,True,0
1563,400,2818,38782,2,Очікував кращого,2024-08-08,True,22
1564,51,9472,57220,2,Довго йшла доставка,2023-07-31,True,41
1565,145,8871,38285,4,"Все як на фото, супер!",2024-11-22,True,24
1566,232,8560,61474,1,Не відповідає опису,2023-11-20,True,26
1567,374,9246,36402,1,Довго йшла доставка,2023-07-03,True,43
1568,452,14219,47243,3,Якість не дуже,2024-12-10,True,7
1569,191,4885,9514,5,Дуже задоволений покупкою,2024-02-09,True,0
1570,447,10631,70671,5,"Чудовий товар, рекомендую!",2024-11-07,True,9
1571,128,11145,55360,5,"Чудовий товар, рекомендую!",2023-09-30,True,33
1572,70,10857,29290,3,Не відповідає опису,2023-01-19,True,40
1573,308,7908,24985,5,"Все як на фото, супер!",2023-10-13,True,49
1574,133,10380,24360,4,"Якість відмінна, дякую",2023-09-22,True,5
1575,485,12751,16767,3,Якість не дуже,2023-07-01,True,37
1576,16,6340,41928,4,"Чудовий товар, рекомендую!",2022-09-07,True,47
1577,5,13978,53627,4,"Якість відмінна, дякую",2023-12-31,True,23
1578,99,3052,17387,1,Довго йшла доставка,2023-10-26,True,49
1579,453,7852,38967,4,"Все як на фото, супер!",2022-07-11,False,3
1580,277,14429,53282,4,"Все як на фото, супер!",2023-08-17,True,42
1581,418,5975,12018,4,"Чудовий товар, рекомендую!",2024-10-13,True,46
1582,371,4789,26292,3,Якість не дуже,2024-12-11,True,2
1583,327,460,4019,4,Дуже задоволений покупкою,2023-02-13,True,41
1584,319,5572,45169,4,Дуже задоволений покупкою,2022-08-02,True,8
1585,385,2480,59,4,"Все чудово, швидка доставка",2022-03-06,True,37
1586,409,5053,39274,3,Якість не дуже,2024-11-20,True,2
1587,150,12637,36011,3,Не відповідає опису,2022-08-10,False,49
1588,299,4961,14492,3,Якість не дуже,2022-09-14,True,23
1589,94,5478,50157,4,Дуже задоволений покупкою,2024-03-10,True,38
1590,477,14177,55998,4,"Все чудово, швидка доставка",2022-03-26,False,39
1591,318,13620,1771,4,"Все як на фото, супер!",2024-03-12,True,23
1592,259,2369,12333,5,"Чудовий товар, рекомендую!",2024-06-05,True,19
1593,466,2161,58765,5,"Все чудово, швидка доставка",2022-09-15,True,38
1594,414,6887,6590,2,Є нарікання,2023-05-09,False,21
1595,451,65,73602,5,"Чудовий товар, рекомендую!",2022-03-06,True,43
1596,223,14587,26211,4,"Якість відмінна, дякую",2022-07-11,False,18
1597,49,4870,39948,3,Не відповідає опису,2023-07-30,True,8
1598,121,13045,75976,5,"Все як на фото, супер!",2023-07-06,True,36
1599,410,9214,15162,4,"Все чудово, швидка доставка",2023-07-15,True,7
1600,58,991,17253,5,Дуже задоволений покупкою,2024-01-19,False,42
1601,310,6775,7367,3,Якість не дуже,2024-02-29,False,36
1602,202,2301,9203,4,"Чудовий товар, рекомендую!",2023-10-20,True,9
1603,176,8209,53662,5,"Все чудово, швидка доставка",2024-08-13,False,50
1604,318,14815,57285,2,Є нарікання,2024-11-11,True,47
1605,156,55,61069,5,"Чудовий товар, рекомендую!",2024-10-22,True,1
1606,122,9461,37445,2,Довго йшла доставка,2022-10-28,True,3
1607,196,12858,74413,5,Дуже задоволений покупкою,2023-07-12,True,18
1608,440,7479,7368,5,"Якість відмінна, дякую",2024-05-13,True,10
1609,288,6041,49657,1,Якість не дуже,2023-06-02,False,50
1610,206,1274,20522,5,"Якість відмінна, дякую",2022-06-15,True,41
1611,448,9958,43667,5,"Якість відмінна, дякую",2024-02-11,False,20
1612,403,8159,23110,4,"Якість відмінна, дякую",2022-02-23,True,50
1613,494,116,51945,4,"Чудовий товар, рекомендую!",2022-12-10,True,5
1614,10,1016,31283,4,"Якість відмінна, дякую",2023-12-05,True,25
1615,467,1161,26911,1,Не відповідає опису,2022-07-20,True,15
1616,230,9570,20409,3,Є нарікання,2022-06-21,True,2
1617,195,1093,22481,4,"Якість відмінна, дякую",2024-09-15,True,41
1618,297,5824,42249,3,Якість не дуже,2024-07-01,True,23
1619,223,2331,7197,5,"Все чудово, швидка доставка",2022-02-15,True,27
1620,113,681,55647,4,"Чудовий товар, рекомендую!",2023-02-07,True,12
1621,333,2682,50889,5,"Все чудово, швидка доставка",2022-07-10,True,6
1622,399,572,2973,4,"Все чудово, швидка доставка",2023-08-29,True,50
1623,309,1010,16432,5,"Чудовий товар, рекомендую!",2022-08-19,True,28
1624,458,1363,37148,4,"Якість відмінна, дякую",2024-09-16,True,28
1625,380,4106,10767,4,"Все чудово, швидка доставка",2022-02-19,False,23
1626,407,696,64012,4,"Якість відмінна, дякую",2022-12-07,True,17
1627,396,12677,76545,4,"Все як на фото, супер!",2022-08-18,True,9
1628,184,6794,72470,1,Очікував кращого,2023-12-10,False,16
1629,28,1934,10078,4,"Чудовий товар, рекомендую!",2022-06-18,False,39
1630,275,2435,3766,3,Є нарікання,2024-10-15,True,46
1631,439,3709,67859,4,"Якість відмінна, дякую",2023-03-19,True,16
1632,7,8793,69132,4,"Якість відмінна, дякую",2022-11-30,True,17
1633,492,6561,51378,2,Очікував кращого,2023-10-21,True,45
1634,265,543,46832,4,"Якість відмінна, дякую",2022-12-23,True,39
1635,69,6897,68250,3,Не відповідає опису,2024-09-27,True,22
1636,98,4913,33329,4,"Якість відмінна, дякую",2024-10-15,True,31
1637,329,11869,75030,4,"Все як на фото, супер!",2023-07-06,True,27
1638,9,10538,31405,1,Є нарікання,2023-05-22,True,45
1639,485,13019,58966,2,Якість не дуже,2022-07-04,True,19
1640,18,279,34145,4,"Чудовий товар, рекомендую!",2023-10-13,True,19
1641,173,6101,77589,3,Не відповідає опису,2023-11-07,True,12
1642,63,3498,32007,4,"Чудовий товар, рекомендую!",2024-09-05,True,31
1643,424,12844,33082,5,Дуже задоволений покупкою,2022-06-21,True,43
1644,261,14629,38439,5,"Все як на фото, супер!",2023-05-12,True,4
1645,424,6714,24632,4,"Якість відмінна, дякую",2022-12-30,True,40
1646,109,9544,61897,5,"Якість відмінна, дякую",2024-07-25,False,26
1647,374,11596,8691,3,Не відповідає опису,2022-01-17,True,50
1648,412,5880,74176,4,"Все чудово, швидка доставка",2024-10-31,True,39
1649,149,12668,39483,4,"Все чудово, швидка доставка",2023-03-02,True,32
1650,241,8851,21389,5,"Все як на фото, супер!",2022-12-10,False,19
1651,69,14315,79334,5,"Чудовий товар, рекомендую!",2022-12-01,True,23
1652,201,1218,51917,5,"Якість відмінна, дякую",2022-07-05,True,23
1653,128,111,1071,5,Дуже задоволений покупкою,2023-10-12,True,48
1654,491,2677,23510,4,"Чудовий товар, рекомендую!",2022-12-30,False,7
1655,315,375,35618,5,"Якість відмінна, дякую",2024-05-10,True,41
1656,145,5096,33394,3,Не відповідає опису,2024-12-03,True,36
1657,409,6613,59539,5,"Якість відмінна, дякую",2023-07-30,True,22
1658,31,9385,29284,4,Дуже задоволений покупкою,2024-08-05,False,50
1659,88,2796,46157,3,Є нарікання,2024-06-21,True,47
1660,410,633,67839,3,Є нарікання,2023-08-10,True,42
1661,267,11424,35484,4,"Якість відмінна, дякую",2024-06-21,True,39
1662,290,10110,57868,5,"Все чудово, швидка доставка",2023-11-16,False,23
1663,443,10543,33652,5,"Чудовий товар, рекомендую!",2022-03-31,True,40
1664,150,9167,10551,4,"Все як на фото, супер!",2024-06-01,True,48
1665,396,13602,27484,5,Дуже задоволений покупкою,2023-07-28,False,26
1666,461,1757,27787,4,"Чудовий товар, рекомендую!",2024-06-04,False,0
1667,315,12647,56379,4,Дуже задоволений покупкою,2022-01-30,True,17
1668,378,12227,65961,3,Довго йшла доставка,2023-11-18,True,49
1669,156,5271,3363,4,Дуже задоволений покупкою,2023-04-09,True,5
1670,16,9080,59599,4,"Все як на фото, супер!",2022-09-13,True,11
1671,222,9466,43877,5,"Чудовий товар, рекомендую!",2022-07-18,True,49
1672,415,5520,63554,1,Не відповідає опису,2023-04-30,False,23
1673,262,1241,61652,2,Якість не дуже,2024-09-18,True,43
1674,24,969,21410,4,"Все як на фото, супер!",2024-08-09,True,14
1675,123,4867,4698,3,Є нарікання,2024-09-13,True,47
1676,63,10654,36286,4,"Все як на фото, супер!",2022-01-09,True,36
1677,484,2239,19921,5,"Якість відмінна, дякую",2022-02-18,True,33
1678,125,13538,11691,5,"Чудовий товар, рекомендую!",2023-11-07,True,41
1679,74,4146,64070,4,"Якість відмінна, дякую",2023-12-11,True,34
1680,235,4251,65028,2,Довго йшла доставка,2022-08-07,True,14
1681,230,8240,56447,1,Не відповідає опису,2022-11-25,True,31
1682,130,9783,10594,4,Дуже задоволений покупкою,2023-12-21,True,5
1683,59,1230,39414,4,"Якість відмінна, дякую",2023-03-21,True,8
1684,225,13855,40269,4,"Все чудово, швидка доставка",2023-10-20,True,22
1685,235,2561,77136,5,"Все чудово, швидка доставка",2024-08-14,True,48
1686,163,4247,12589,2,Очікував кращого,2024-08-12,False,1
1687,391,11579,48523,4,Дуже задоволений покупкою,2022-06-24,False,23
1688,380,8659,15634,1,Очікував кращого,2022-09-20,True,24
1689,45,13098,59736,3,Якість не дуже,2022-10-17,True,24
1690,389,13406,23693,3,Не відповідає опису,2024-11-27,True,26
1691,102,4487,42925,4,"Якість відмінна, дякую",2023-08-02,True,46
1692,413,5552,77368,4,"Все як на фото, супер!",2024-04-20,True,25
1693,499,4541,53798,3,Якість не дуже,2022-02-21,True,17
1694,25,167,10622,3,Є нарікання,2022-09-03,True,29
1695,126,5829,56692,4,"Все як на фото, супер!",2024-03-22,True,28
1696,478,6814,28750,3,Довго йшла доставка,2022-02-05,True,24
1697,318,9407,15780,4,"Все чудово, швидка доставка",2022-10-02,True,23
1698,10,14155,61043,4,"Якість відмінна, дякую",2024-09-03,True,8
1699,161,9978,16675,4,"Все чудово, швидка доставка",2023-03-19,False,10
1700,109,9114,58200,4,Дуже задоволений покупкою,2023-03-27,True,42
1701,49,918,27607,5,"Все як на фото, супер!",2024-05-12,True,7
1702,78,7693,15420,4,"Якість відмінна, дякую",2023-11-06,True,16
1703,170,5103,23268,5,"Все як на фото, супер!",2022-06-16,False,20
1704,327,14715,64084,4,Дуже задоволений покупкою,2024-12-16,True,46
1705,125,13734,51717,4,"Все чудово, швидка доставка",2023-10-29,True,45
1706,145,1779,10628,4,"Якість відмінна, дякую",2024-03-29,True,42
1707,49,10149,60371,1,Довго йшла доставка,2024-11-19,False,7
1708,468,6867,30796,5,"Чудовий товар, рекомендую!",2023-09-13,True,37
1709,38,4814,71960,4,"Чудовий товар, рекомендую!",2022-12-16,True,6
1710,35,1872,24196,2,Якість не дуже,2023-07-28,True,7
1711,43,14963,7301,2,Якість не дуже,2023-01-05,True,36
1712,307,1134,76418,4,"Все чудово, швидка доставка",2023-11-25,True,25
1713,3,1402,45607,2,Якість не дуже,2023-02-01,True,40
1714,75,2638,62875,5,"Якість відмінна, дякую",2022-10-25,True,26
1715,343,667,7694,4,"Чудовий товар, рекомендую!",2023-05-28,False,48
1716,139,11066,11433,4,Дуже задоволений покупкою,2023-12-08,True,29
1717,15,1845,43340,3,Якість не дуже,2023-04-26,True,29
1718,351,12659,1515,5,"Все як на фото, супер!",2023-02-05,True,41
1719,498,13990,49359,4,"Чудовий товар, рекомендую!",2023-12-14,True,27
1720,419,13836,56160,2,Довго йшла доставка,2023-04-23,True,20
1721,221,4381,24129,1,Є нарікання,2022-05-11,True,32
1722,303,6093,46588,4,"Все як на фото, супер!",2022-11-12,True,24
1723,210,10914,28491,4,"Чудовий товар, рекомендую!",2022-02-06,True,38
1724,428,4003,23591,4,"Все як на фото, супер!",2023-03-08,True,6
1725,259,7699,70755,5,Дуже задоволений покупкою,2024-12-08,True,2
1726,356,7102,16712,3,Не відповідає опису,2022-05-09,True,33
1727,27,14774,64411,1,Довго йшла доставка,2024-08-29,True,16
1728,46,9311,68435,5,"Все як на фото, супер!",2022-03-07,True,2
1729,363,11661,33065,5,"Все чудово, швидка доставка",2023-03-16,False,42
1730,465,13628,24316,3,Якість не дуже,2024-02-29,True,49
1731,100,3793,49431,2,Якість не дуже,2024-05-12,True,11
1732,322,457,4911,4,"Якість відмінна, дякую",2022-06-08,True,44
1733,167,13221,17111,5,"Якість відмінна, дякую",2022-06-23,True,42
1734,136,7071,31330,5,"Якість відмінна, дякую",2023-08-05,True,23
1735,415,6895,17838,1,Очікував кращого,2022-07-16,False,17
1736,191,6156,33492,5,"Чудовий товар, рекомендую!",2024-06-19,True,31
1737,64,12279,54300,5,Дуже задоволений покупкою,2024-10-12,True,48
1738,26,5011,29319,5,"Все чудово, швидка доставка",2022-01-27,False,43
1739,386,2999,5181,4,"Все чудово, швидка доставка",2024-01-30,True,31
1740,287,6191,79107,3,Очікував кращого,2022-02-27,False,28
1741,476,9633,56725,4,"Чудовий товар, рекомендую!",2024-04-05,True,48
1742,52,1980,25472,4,"Все як на фото, супер!",2023-08-07,True,0
1743,79,13585,42611,5,"Все чудово, швидка доставка",2023-02-28,True,34
1744,461,1588,3903,2,Не відповідає опису,2023-01-10,False,7
1745,363,6227,69234,3,Очікував кращого,2024-09-22,True,29
1746,38,7809,76604,3,Якість не дуже,2022-02-21,True,7
1747,417,14536,48865,5,"Все як на фото, супер!",2022-05-30,True,9
1748,266,2685,7558,2,Довго йшла доставка,2023-09-11,True,35
1749,426,9258,39377,4,"Якість відмінна, дякую",2024-03-10,True,47
1750,349,11253,16531,5,"Чудовий товар, рекомендую!",2024-04-27,True,1
1751,404,7464,17430,5,"Якість відмінна, дякую",2023-07-14,False,35
1752,115,11570,27684,4,"Якість відмінна, дякую",2024-07-11,True,11
1753,364,11982,55550,2,Якість не дуже,2024-06-25,True,34
1754,218,14868,16152,3,Довго йшла доставка,2023-02-08,True,27
1755,348,9052,40312,5,Дуже задоволений покупкою,2022-10-13,True,3
1756,176,13291,33777,4,"Якість відмінна, дякую",2023-01-04,True,37
1757,492,2513,78564,5,"Чудовий товар, рекомендую!",2022-01-22,True,43
1758,356,6172,41454,4,Дуже задоволений покупкою,2023-09-28,True,12
1759,120,6612,15786,3,Не відповідає опису,2024-07-17,False,41
1760,34,3768,67578,5,Дуже задоволений покупкою,2023-02-16,True,24
1761,248,13374,31177,1,Не відповідає опису,2023-08-15,True,23
1762,107,12665,2050,4,"Якість відмінна, дякую",2023-11-30,True,2
1763,111,8970,38254,4,"Якість відмінна, дякую",2024-01-07,True,6
1764,404,4999,24362,3,Є нарікання,2022-04-29,True,49
1765,267,13640,8084,3,Є нарікання,2023-12-03,True,37
1766,75,4967,52139,5,"Все чудово, швидка доставка",2023-03-17,True,42
1767,456,8713,55334,1,Не відповідає опису,2023-09-26,True,36
1768,174,11308,47568,4,Дуже задоволений покупкою,2024-10-15,True,15
1769,399,9793,56375,3,Є нарікання,2022-07-25,True,23
1770,334,816,42527,5,"Все чудово, швидка доставка",2023-05-03,True,37
1771,214,4767,39689,3,Очікував кращого,2024-01-12,True,0
1772,374,3480,61983,4,"Якість відмінна, дякую",2022-02-24,True,1
1773,62,6891,20366,5,"Все чудово, швидка доставка",2023-10-03,True,19
1774,239,10448,78267,5,Дуже задоволений покупкою,2023-07-03,False,4
1775,359,11602,13528,5,"Все як на фото, супер!",2022-03-12,False,2
1776,248,9516,75363,3,Якість не дуже,2024-06-16,True,27
1777,443,9070,63973,4,"Все чудово, швидка доставка",2023-04-25,False,28
1778,407,14778,72402,5,"Все як на фото, супер!",2023-12-03,True,26
1779,32,4282,11963,4,"Все чудово, швидка доставка",2023-05-10,True,43
1780,168,10841,56588,4,"Все чудово, швидка доставка",2022-10-15,True,27
1781,382,3599,40507,4,Дуже задоволений покупкою,2022-12-31,False,33
1782,24,5048,39801,4,"Якість відмінна, дякую",2024-12-08,True,14
1783,453,13378,69027,5,"Все чудово, швидка доставка",2024-04-20,True,10
1784,41,8310,36310,4,"Чудовий товар, рекомендую!",2023-01-29,False,1
1785,383,1159,50938,3,Очікував кращого,2023-10-05,True,14
1786,379,11978,71368,3,Є нарікання,2023-03-21,True,37
1787,6,4568,44941,1,Є нарікання,2023-12-29,False,27
1788,137,5974,35451,3,Є нарікання,2024-02-19,True,9
1789,110,9307,59678,4,"Чудовий товар, рекомендую!",2022-07-05,True,39
1790,42,3028,12514,3,Є нарікання,2024-09-16,True,25
1791,123,2597,64284,4,"Якість відмінна, дякую",2022-01-22,False,5
1792,354,12041,17790,3,Є нарікання,2023-04-11,True,24
1793,365,10485,65755,4,"Все як на фото, супер!",2024-09-07,True,20
1794,305,5250,75586,4,Дуже задоволений покупкою,2022-10-29,False,44
1795,392,992,63800,4,"Якість відмінна, дякую",2023-01-31,False,36
1796,438,10087,53030,4,"Чудовий товар, рекомендую!",2023-03-18,True,9
1797,151,10989,24594,4,"Чудовий товар, рекомендую!",2022-07-01,True,30
